id,key,value,type
1408833156,country,US,addr
1408833156,postcode,11710,addr
1408833156,housename,"DynaSpy, Inc.",addr
1408833156,housenumber,1509,addr
1411748268,railway,buffer_stop,regular
1412695417,amenity,bench,regular
1412695606,railway,switch,regular
1413119418,railway,level_crossing,regular
1413569748,railway,railway_crossing,regular
1413812552,railway,switch,regular
1413812785,railway,switch,regular
1416071252,name,Exxon,regular
1416071252,brand,Exxon,regular
1416071252,amenity,fuel,regular
1423440756,name,Nassau Avenue (G),regular
1423440756,source,http://mta.info/nyct/service/gline.htm,regular
1423440756,network,New York City Subway,regular
1423440756,railway,station,regular
1423440756,operator,MTA,regular
1423440756,platforms,2,regular
1427265082,name,Starbucks Coffee,regular
1427265082,amenity,cafe,regular
1427499831,name,Chipotle Mexican Grill,regular
1427499831,amenity,fast_food,regular
1427499831,cuisine,mexican,regular
1428036618,shop,clothes,regular
1428427567,name,Diesel,regular
1428427567,shop,clothes,regular
1429312771,building,entrance,regular
1432326228,name,Asian Garden,regular
1432326228,amenity,restaurant,regular
1434037199,name,150 Myrtle Avenue,regular
1434037199,source,osmsync:metavera,regular
1434037199,amenity,car_sharing,regular
1434037199,capacity,3,regular
1434037199,operator,Drivemint,regular
1434037199,pkey,30,source
1465812727,traffic_calming,bump,regular
1491225767,highway,traffic_signals,regular
1496033019,highway,bus_stop,regular
1503465858,name,Cafe Arugula,regular
1503465858,wifi,free,regular
1503465858,source,Yelp,regular
1503465858,amenity,cafe,regular
1503465858,cuisine,italian,regular
1503465858,website,http://www.cafearugula.net/,regular
1503465858,street,South Orange Avenue,addr
1503465858,postcode,56,addr
1504407662,name,East River Park,regular
1504407662,source,osmsync:findafountain,regular
1504407662,amenity,drinking_water,regular
1504407662,description,http://www.nycgovparks.org/facilities/waterfountains,regular
1504407662,maintenance,ok,regular
1504407662,pkey,1153,source
1544956202,power,tower,regular
1544958096,power,tower,regular
1545097773,power,tower,regular
1545098796,power,tower,regular
1545099680,power,tower,regular
1545497168,power,tower,regular
1545497339,power,tower,regular
1545497472,power,tower,regular
1545497754,power,tower,regular
1545497887,power,tower,regular
1562134930,railway,switch,regular
1570263479,barrier,gate,regular
1570387223,power,tower,regular
1570400596,power,tower,regular
1577352525,source,survey,regular
1577352525,amenity,drinking_water,regular
1578467124,ele,19,regular
1578467124,name,Tudor Grove Playground,regular
1578467124,leisure,playground,regular
1578467124,feature_id,2500685,gnis
1578756378,name,"MHMG, Murray Hill Medical Group, PC",regular
1578756378,source,survey,regular
1578756378,entrance,yes,regular
1578756378,street,East 37th Street,addr
1578756378,housenumber,347,addr
1585084030,name,St Vartans play group prechool,regular
1585084030,amenity,school,regular
1585270147,source,survey,regular
1585270147,playground,structure,regular
1587242902,amenity,bicycle_parking,regular
1587242902,street,Prospect Place,addr
1587823055,amenity,bicycle_parking,regular
1587823055,city,Brooklyn,addr
1587823055,state,NY,addr
1587823055,street,Franklin Avenue,addr
1587823055,country,US,addr
1587823055,housenumber,789,addr
1588331482,amenity,bicycle_parking,regular
1588331482,street,Washington Avenue,addr
1588331482,housenumber,690,addr
1594683140,amenity,bicycle_parking,regular
1594683140,street,Washington Avenue,addr
1594683140,housenumber,797,addr
1595760338,highway,street_lamp,regular
1595760393,highway,street_lamp,regular
1598430354,amenity,bicycle_parking,regular
1598430354,street,Nostrand Avenue,addr
1598430354,opening_hours,772,regular
1598964172,name,Westwood,regular
1598964172,train,yes,regular
1598964172,network,Long Island Rail Road,regular
1598964172,operator,Long Island Rail Road,regular
1598964172,public_transport,stop_position,regular
1607227919,power,tower,regular
1611277078,railway,switch,regular
1611277135,railway,switch,regular
1611277376,railway,switch,regular
1634598268,height,10,regular
1634598268,man_made,flagpole,regular
1634598299,height,10,regular
1634598299,man_made,flagpole,regular
1634598329,height,10,regular
1634598329,man_made,flagpole,regular
1634598365,height,10,regular
1634598365,man_made,flagpole,regular
1634598443,height,10,regular
1634598443,man_made,flagpole,regular
1634598521,height,10,regular
1634598521,man_made,flagpole,regular
1634598605,height,10,regular
1634598605,man_made,flagpole,regular
1636147427,railway,level_crossing,regular
1651069357,highway,traffic_signals,regular
1651069357,traffic_signals,signal,regular
1654599920,name,Temple Beth Rishon,regular
1654599920,amenity,place_of_worship,regular
1654599920,religion,jewish,regular
1656975633,name,Learn & Play Daycare,regular
1656975633,amenity,kindergarten,regular
1656975633,website,learnandplayny.com,regular
1656975633,street,Herricks Road,addr
1656975633,postcode,11501,addr
1656975633,housenumber,80,addr
1658450444,source,gps,regular
1658450444,amenity,drinking_water,regular
1659182848,amenity,bicycle_parking,regular
1659182848,street,Utica Avenue,addr
1659182848,housenumber,212,addr
1666092120,atm,yes,regular
1666092120,name,Bank of America,regular
1666092120,amenity,bank,regular
1667407048,name,Levain Bakery,regular
1667407048,shop,bakery,regular
1667407048,zh,Levain面包店,name
1667407048,wheelchair,yes,regular
1672042199,name,Presto's,regular
1672042199,amenity,restaurant,regular
1672042199,cuisine,italian,regular
1672042199,street,Warren St.,addr
1672042199,postcode,07302,addr
1672042199,housenumber,199,addr
1672905739,amenity,bicycle_parking,regular
1672905739,street,Kingston Avenue,addr
1672905739,housenumber,168,addr
1687409706,name,Alpers Hardware Store,regular
1687409706,shop,doityourself,regular
1687409706,street,Main Street,addr
1687409706,postcode,11050,addr
1687409706,housename,Alpers Hardware Store,addr
1687409706,housenumber,81,addr
1693852166,railway,switch,regular
1693852166,switch,regular,railway
1693852166,turnout_side,right,railway
1693852166,local_operated,yes,railway
1693852166,switch:electric,no,railway
1693852166,switch:movable_frog,no,railway
1693852166,switch:configuration,inside,railway
1697712881,name,Super Suds Laundry Mat,regular
1697712881,shop,laundry,regular
1697712881,street,Springfield Ave.,addr
1697712881,postcode,07111,addr
1697712881,housename,Super Suds Laundry,addr
1697712881,housenumber,862 772 3109,addr
1699007707,name,IGA,regular
1699007707,shop,supermarket,regular
1702839821,barrier,gate,regular
1708050721,name,EastWest,regular
1708050721,amenity,cafe,regular
1708050721,cuisine,sandwich,regular
1708729056,name,Rossville Fish Market,regular
1708729056,shop,fishmonger,regular
1714427541,name,Neta,regular
1714427541,amenity,restaurant,regular
1714427541,cuisine,sushi,regular
1714427541,website,http://www.netanyc.com,regular
1714427541,street,West 8th Steet,addr
1714427541,postcode,10011,addr
1714427541,housenumber,61,addr
1727242128,name,Brix Tapas Grill,regular
1727242128,amenity,bar,regular
1727242128,street,Franklin Ave.,addr
1727242128,postcode,07109,addr
1727242128,housenumber,317,addr
1727281761,amenity,parking,regular
1748999856,name,Ebenezer Wesleyan Church,regular
1748999856,amenity,place_of_worship,regular
1748999856,religion,christian,regular
1748999856,city,New York,addr
1748999856,street,Lexington Avenue,addr
1748999856,denomination,methodist,regular
1748999856,official_name,Ebenezer Wesleyan Methodist Church,regular
1748999856,housenumber,1572,addr
1749228798,name,Twin Towers Service Station,regular
1749228798,shop,car_repair,regular
1749228798,phone,201 224 8444,regular
1749228798,street,Anderson Ave,addr
1749228798,postcode,07024,addr
1749228798,housenumber,1290,addr
1751688170,entrance,main,regular
1752870801,entrance,main,regular
1753010855,entrance,main,regular
1754595076,amenity,drinking_water,regular
1763628651,highway,stop,regular
1764400322,highway,stop,regular
1767273825,name,Tutt Café,regular
1767273825,amenity,cafe,regular
1769896291,name,Albert's Fine Jewelry,regular
1769896291,shop,jewelry,regular
1769896291,website,http://www.albertjewelry.com/,regular
1773121036,highway,traffic_signals,regular
1773311782,highway,traffic_signals,regular
1782672716,street,Greenwich Street,addr
1782672716,housenumber,200,addr
1789719390,barrier,bollard,regular
1795842122,power,pole,regular
1796232506,power,tower,regular
1796232612,power,pole,regular
1796232642,power,pole,regular
1796232676,power,pole,regular
1796232706,power,pole,regular
1796232740,power,pole,regular
1796232770,power,pole,regular
1796232814,power,tower,regular
1796232850,power,pole,regular
1796232880,power,pole,regular
1798848635,power,tower,regular
1798848688,power,tower,regular
1798848718,power,pole,regular
1798848752,power,pole,regular
1798848934,power,pole,regular
1798848971,power,pole,regular
1798849003,power,pole,regular
1798849044,power,pole,regular
1798849074,power,pole,regular
1798849109,power,pole,regular
1799440638,name,NYPD 109 Precinct,regular
1799440638,amenity,police,regular
1799564903,power,pole,regular
1802102651,highway,turning_circle,regular
1805161619,power,tower,regular
1809517487,name,Duane Reade,regular
1809517487,phone,+1 212 663 1580,regular
1809517487,amenity,pharmacy,regular
1809517487,city,New York,addr
1809517487,state,NY,addr
1809517487,dispensing,yes,regular
1809517487,street,Broadway,addr
1809517487,country,US,addr
1809517487,postcode,10025,addr
1809517487,opening_hours,24/7,regular
1809517487,housenumber,2522,addr
1810737606,name,Famous Famiglia,regular
1810737606,phone,+1 212 749 1111,regular
1810737606,amenity,fast_food,regular
1810737606,cuisine,pizza,regular
1810737606,takeaway,yes,regular
1810737606,city,New York,addr
1810737606,state,NY,addr
1810737606,street,Amsterdam Avenue,addr
1810737606,country,US,addr
1810737606,postcode,10025,addr
1810737606,housenumber,734,addr
1811649120,power,tower,regular
1819644662,amenity,parking,regular
1825739837,fax,+1 212 242 1278,regular
1825739837,name,Philip Marie,regular
1825739837,phone,+1 212 242 6200,regular
1825739837,amenity,restaurant,regular
1825739837,website,http://www.philipmarie.com/,regular
1825739837,city,New York,addr
1825739837,state,NY,addr
1825739837,street,Hudson Street,addr
1825739837,country,US,addr
1825739837,postcode,10014,addr
1825739837,opening_hours,Tu-Th 12:00-23:30; Fr 12:00-01:00; Sa 10:00-01:00; Su 10:00-23:30,regular
1825739837,housenumber,569,addr
1825841739,highway,crossing,regular
1825848806,name,Texas Rotisserie Grill,regular
1825848806,phone,+1 212 665 9800,regular
1825848806,amenity,restaurant,regular
1825848806,city,New York,addr
1825848806,state,NY,addr
1825848806,street,Broadway,addr
1825848806,country,US,addr
1825848806,postcode,10025,addr
1825848806,housenumber,2581,addr
1825853219,atm,yes,regular
1825853219,name,Citibank,regular
1825853219,amenity,bank,regular
1825853219,city,New York,addr
1825853219,state,NY,addr
1825853219,street,Broadway,addr
1825853219,country,US,addr
1825853219,postcode,10025,addr
1825853219,opening_hours,Mo-Fr 08:30-18:00; Sa 09:00-15:00,regular
1825853219,housenumber,2560,addr
1827112870,street,Lefferts Place,addr
1827112870,housenumber,129,addr
1827182477,street,Grand Avenue,addr
1827182477,housenumber,562,addr
1829661485,name,Beny's Epicure,regular
1829661485,amenity,cafe,regular
1829661485,city,Brooklyn,addr
1829661485,state,NY,addr
1829661485,street,Vanderbilt Avenue,addr
1829661485,country,US,addr
1829661485,housenumber,567,addr
1832002647,name,"Van Siclen Avenue (J,Z)",regular
1832002647,source,Bing,regular
1832002647,network,New York City Subway,regular
1832002647,railway,station,regular
1832002647,wheelchair,no,regular
1832611796,amenity,shelter,regular
1833663910,name,Venus Jewelers,regular
1833663910,shop,jewelry,regular
1833663910,street,Easton Avenue,addr
1833663910,designation,shop=jewekry craft=jeweler,regular
1833663910,postcode,08873,addr
1833663910,housenumber,1024,addr
1835922908,man_made,storage_tank,regular
1852162788,name,Bison Range,regular
1852162788,tourism,attraction,regular
1852162788,wheelchair,yes,regular
1852424072,building,entrance,regular
1860690310,shop,car,regular
1860701991,name,Olive Garden - East Brunswick,regular
1860701991,amenity,restaurant,regular
1860701991,cuisine,italian,regular
1860723107,name,Brookview Volunteer Fire House,regular
1860723107,amenity,fire_station,regular
1864843946,power,tower,regular
1871629195,name,Jardiniere fine flowers,regular
1871629195,shop,florist,regular
1871629195,name,survey,source
1881470413,source,Bing,regular
1881470413,man_made,flagpole,regular
1884473154,name,Vanessa's Dumpling House,regular
1884473154,amenity,restaurant,regular
1884473154,cuisine,chinese,regular
1885983915,street,Park Place,addr
1885983915,housenumber,988,addr
1888225629,name,Cafe Frida,regular
1888225629,amenity,restaurant,regular
1888225629,cuisine,mexican,regular
1888225629,website,http://www.cafefrida.com,regular
1888225629,street,Columbus Avenue,addr
1888225629,postcode,10024,addr
1888225629,housenumber,368,addr
1904343980,highway,turning_circle,regular
1904847194,highway,crossing,regular
1904847194,crossing,traffic_signals,regular
1905027343,highway,turning_circle,regular
1905087711,railway,switch,regular
1905087711,switch,single_slip,railway
1905087711,local_operated,no,railway
1905087711,switch:configuration,inside,railway
1910757111,highway,turning_circle,regular
1910758752,highway,turning_loop,regular
1913583201,highway,turning_circle,regular
1918039877,highway,traffic_signals,regular
1919595917,highway,traffic_signals,regular
1921032545,name,Kings,regular
1921032545,shop,supermarket,regular
1928470655,name,Perth Amboy Police Station,regular
1928470655,amenity,police,regular
1929536330,FIXME,continue,regular
1931457131,amenity,parking,regular
1931498921,name,Scarsdale Police Department,regular
1931498921,source,local knowledge,regular
1931498921,amenity,police,regular
1933644261,highway,turning_circle,regular
1934626656,name,Auburndale (LIRR),regular
1934626656,network,Long Island Rail Road,regular
1934626656,railway,station,regular
1934626656,operator,MTA,regular
1937564862,leisure,playground,regular
1937568030,highway,crossing,regular
1941560544,sport,swimming,regular
1941560544,amenity,swimming_pool,regular
1942054419,highway,traffic_signals,regular
1942055333,highway,traffic_signals,regular
1942190687,highway,motorway_junction,regular
1943449633,tourism,viewpoint,regular
1947961407,bus,yes,regular
1947961407,name,Busch Campus Center,regular
1947961407,highway,bus_stop,regular
1947961407,public_transport,stop_position,regular
1951293494,highway,turning_circle,regular
1954843319,name,Bank of New Jersey,regular
1954843319,source,local knowledge,regular
1954843319,amenity,bank,regular
1954843319,street,West Street,addr
1954843319,postcode,07024,addr
1954843319,housenumber,458,addr
1963229370,power,pole,regular
1963229524,power,pole,regular
1963229656,power,pole,regular
1963229974,power,pole,regular
1963230297,power,pole,regular
1963230550,power,pole,regular
1963231151,power,pole,regular
1963231472,power,pole,regular
1963231750,power,pole,regular
1963232239,power,pole,regular
1963232430,power,pole,regular
1963232701,power,pole,regular
1963388114,power,pole,regular
1963388755,power,tower,regular
1975819430,highway,crossing,regular
1975819430,crossing,zebra,regular
1975879362,amenity,fuel,regular
1978296993,name,Vicki's Diner,regular
1978296993,amenity,restaurant,regular
1978400614,name,Brick Oven Pizza,regular
1978400614,amenity,restaurant,regular
1978400614,cuisine,italian,regular
1986068625,power,tower,regular
1986068963,power,pole,regular
1986069507,power,pole,regular
1986069587,power,pole,regular
1986069659,power,tower,regular
1986070091,power,pole,regular
1986070599,power,pole,regular
1986071023,power,pole,regular
1986071385,power,pole,regular
1986072063,power,pole,regular
1986072296,power,pole,regular
1986072580,power,pole,regular
1986072716,power,pole,regular
1986072791,power,pole,regular
1986072926,power,pole,regular
1986073346,power,pole,regular
1986073684,power,tower,regular
1986149664,power,tower,regular
1986149719,power,tower,regular
1986149779,power,tower,regular
1986149922,power,tower,regular
1986150091,power,tower,regular
1986618435,power,tower,regular
1986618667,power,tower,regular
1986618667,type,transition,tower
1986618965,power,tower,regular
1986619271,power,tower,regular
1986619827,power,tower,regular
1987886175,name,Prospect Park,regular
1987886175,es,Prospect Park (línea Brighton),name
1987886175,nl,Prospect Park (metrostation),name
1987886175,pl,Prospect Park (stacja metra),name
1987886175,ru,Проспект-парк (Нью-Йоркское метро),name
1987886175,network,New York City Subway,regular
1987886175,railway,station,regular
1987886175,station,subway,regular
1987886175,operator,New York City Transit Authority,regular
1987886175,platforms,2,regular
1987886175,wikipedia,en:Prospect Park (BMT Brighton Line),regular
1987886175,wheelchair,yes,regular
1989096622,highway,crossing,regular
1989096622,crossing,zebra,regular
1993198873,amenity,restaurant,regular
1994680555,name,Chipotle Mexican Grill,regular
1994680555,amenity,fast_food,regular
1994680555,cuisine,mexican,regular
1994680555,city,New York,addr
1994680555,state,NY,addr
1994680555,street,Broadway,addr
1994680555,country,US,addr
1994680555,postcode,10025,addr
1994680555,opening_hours,Mo-Su 11:00-22:00,regular
1994680555,housenumber,2843,addr
1997760554,barrier,gate,regular
2000638148,highway,turning_circle,regular
2006308021,power,tower,regular
2006308212,power,tower,regular
2006308281,power,tower,regular
2006466888,power,pole,regular
2006467242,power,pole,regular
2006472060,power,tower,regular
2006472592,power,pole,regular
2007042442,power,pole,regular
2007042472,power,pole,regular
2007042510,power,pole,regular
2007042543,power,pole,regular
2007042676,power,pole,regular
2007042779,power,pole,regular
2007043058,power,tower,regular
2007043352,power,pole,regular
2007043413,power,pole,regular
2007043443,power,pole,regular
2007043473,power,pole,regular
2012381158,power,pole,regular
2012381515,power,pole,regular
2012381637,power,pole,regular
2012381766,power,pole,regular
2012381796,power,pole,regular
2013022253,name,"Niclab Consulting Group, LLC",regular
2013022253,building,yes,regular
2013022253,city,New York,addr
2013022253,state,NY,addr
2013022253,street,Amsterdam Avenue,addr
2013022253,country,US,addr
2013022253,postcode,10033,addr
2013022253,housenumber,2360,addr
2013387808,power,pole,regular
2013603079,name,149th Street - Grand Concourse (4),regular
2013603079,network,New York City Subway,regular
2013603079,railway,station,regular
2013603079,station,subway,regular
2013603079,operator,New York City Transit Authority,regular
2013603079,wheelchair,no,regular
2013653494,name,Longwood Avenue (6),regular
2013653494,network,New York City Subway,regular
2013653494,railway,station,regular
2013653494,station,subway,regular
2013653494,operator,New York City Transit Authority,regular
2013653494,wheelchair,no,regular
2014092920,name,"City Hall (R,W)",regular
2014092920,subway,yes,regular
2014092920,network,New York City Subway,regular
2014092920,railway,station,regular
2014092920,station,subway,regular
2014092920,operator,New York City Transit Authority,regular
2014092920,wikidata,Q660492,regular
2014092920,wikipedia,en:City Hall (BMT Broadway Line),regular
2014092920,wheelchair,no,regular
2014092920,public_transport,stop_position,regular
2014577606,power,pole,regular
2014577636,power,pole,regular
2014577667,power,pole,regular
2015862522,name,The Community Bookstore,regular
2015862522,shop,books,regular
2015862522,street,Court Street,addr
2015862522,postcode,11201,addr
2015862522,housenumber,212,addr
2017643713,name,Vinies Pizzeria,regular
2017643713,amenity,restaurant,regular
2017643713,cuisine,pizza,regular
2017643713,smoking,no,regular
2017643713,website,http://www.vinniesbrooklyn.com/,regular
2017643713,delivery,yes,regular
2017643713,takeaway,yes,regular
2017643713,city,Brooklyn,addr
2017643713,state,NY,addr
2017643713,street,Bedford Avenue,addr
2017643713,postcode,11211,addr
2017643713,housenumber,148,addr
2018174937,highway,crossing,regular
2018174937,crossing,zebra,regular
2020724922,name,Whole Green,regular
2020724922,wifi,no,regular
2020724922,amenity,cafe,regular
2020724922,city,New York,addr
2020724922,state,NY,addr
2020724922,street,7th Avenue,addr
2020724922,designation,Juice Bar,regular
2020724922,country,US,addr
2020724922,postcode,10011,addr
2020724922,housenumber,35,addr
2032343675,power,tower,regular
2033394461,railway,buffer_stop,regular
2033394582,railway,buffer_stop,regular
2033394821,railway,switch,regular
2033394868,railway,buffer_stop,regular
2033394926,railway,level_crossing,regular
2033395039,railway,switch,regular
2033395098,railway,buffer_stop,regular
2033395157,railway,buffer_stop,regular
2034179121,railway,level_crossing,regular
2035669762,railway,level_crossing,regular
2035670018,railway,level_crossing,regular
2035716843,railway,buffer_stop,regular
2035757445,railway,buffer_stop,regular
2039276450,name,Super Stop and Shop,regular
2039276450,shop,supermarket,regular
2039276450,website,http://www.stopandshop.com/,regular
2039276450,city,White Plains,addr
2039276450,street,Westchester Avenue,addr
2039276450,postcode,10604,addr
2039276450,housenumber,154,addr
2045635522,name,Beecher's Handmade Cheese,regular
2045635522,shop,deli,regular
2045635522,amenity,cafe,regular
2045635522,website,http://www.beechershandmadecheese.com/,regular
2045635522,city,New York,addr
2045635522,state,NY,addr
2045635522,street,Broadway,addr
2045635522,country,US,addr
2045635522,opening_hours,Mo-Sa 08:00-20:00; Su 11:00-20:00,regular
2045635522,housenumber,900,addr
2048501066,highway,turning_circle,regular
2052329249,highway,crossing,regular
2052618466,railway,switch,regular
2054217673,railway,switch,regular
2056600012,highway,turning_circle,regular
2061440623,name,Jersey Gas,regular
2061440623,amenity,fuel,regular
2063681939,name,Dunkin Donuts,regular
2063681939,amenity,fast_food,regular
2064117150,name,Grocery,regular
2064117150,shop,convenience,regular
2065172290,name,Tangra Asian Fusion,regular
2065172290,phone,+1-718-786-8181,regular
2065172290,amenity,restaurant,regular
2065172290,cuisine,asian,regular
2066803575,atm,yes,regular
2066803575,name,Investors Bank,regular
2066803575,amenity,bank,regular
2066803575,city,Astoria,addr
2066803575,street,Broadway,addr
2066803575,housenumber,35-02,addr
2072445843,name,181st St (A),regular
2072445843,railway,subway_entrance,regular
2077086333,name,New York Sports Clubs,regular
2077086333,sport,fitness; swimming,regular
2077086333,leisure,sports_centre,regular
2077086333,city,New York,addr
2077086333,state,NY,addr
2077086333,street,Broadway,addr
2077086333,country,US,addr
2077086333,postcode,10025,addr
2077086333,housenumber,2527,addr
2077549267,name,Little Genius Academy of Metuchen,regular
2077549267,amenity,kindergarten,regular
2077549267,street,Amboy Avenue,addr
2077549267,housenumber,344,addr
2084062164,highway,turning_circle,regular
2084111839,entrance,yes,regular
2084112236,access,private,regular
2084112236,entrance,yes,regular
2085255029,highway,turning_circle,regular
2091641952,name,Brooklyn Industries,regular
2091641952,shop,clothes,regular
2091641952,opening_hours,Mo-Sa 11:00-20:00; Su 11:00-19:00,regular
2091748256,highway,turning_circle,regular
2104423144,name,Ruby Tuesday,regular
2104423144,amenity,restaurant,regular
2104423144,cuisine,american,regular
2106296898,name,T-Mobile Cell Tower,regular
2106296898,man_made,tower,regular
2109100906,name,Spa Castle,regular
2109100906,amenity,spa,regular
2114001662,name,Outback Steakhouse,regular
2114001662,amenity,restaurant,regular
2123313753,name,Mamajuana Cafe,regular
2123313753,amenity,restaurant,regular
2123313753,website,http://uws.mamajuana-cafe.com/Presentation/,regular
2123313753,opening_hours,Mo-We 17:00-23:00; Th-Sa 17:00-03:00; Su 11:00-16:00; Su 17:00-02:00,regular
2129768447,name,Bernstein's Hardware,regular
2129768447,shop,hardware,regular
2133350144,railway,switch,regular
2134455800,railway,level_crossing,regular
2135513487,railway,buffer_stop,regular
2140785532,tourism,viewpoint,regular
2141026548,highway,traffic_signals,regular
2141113410,natural,tree,regular
2141113410,leaf_type,broadleaved,regular
2141113410,denotation,avenue,regular
2141113447,natural,tree,regular
2141113447,leaf_type,broadleaved,regular
2141113447,denotation,avenue,regular
2141113481,natural,tree,regular
2141113481,leaf_type,broadleaved,regular
2141113481,denotation,avenue,regular
2141113531,natural,tree,regular
2141113531,leaf_type,broadleaved,regular
2141113531,denotation,avenue,regular
2143117756,highway,turning_circle,regular
2143349402,name,Babies R Us,regular
2143349402,shop,baby_goods,regular
2143349402,city,North Brunswick,addr
2143349402,state,NJ,addr
2144964847,name,Landmark,regular
2144964847,amenity,restaurant,regular
2144964847,cuisine,american,regular
2144964847,website,http://landmarklivingston.com/,regular
2144964847,street,W Mt Pleasant Ave,addr
2144964847,postcode,07039,addr
2144964847,housenumber,259,addr
2146365796,railway,switch,regular
2146365956,railway,switch,regular
2151385465,name,Canal Street (1),regular
2151385465,railway,subway_entrance,regular
2151385465,direction,N,regular
2155551108,highway,crossing,regular
2155551108,crossing,traffic_signals,regular
2156914578,source,Bing (2011-2012),regular
2156914578,highway,crossing,regular
2159773832,name,Pretty Girl,regular
2159773832,shop,clothes,regular
2159773832,street,Smith Street,addr
2159773832,postcode,08861,addr
2159773832,housenumber,107,addr
2161842776,highway,crossing,regular
2161842776,crossing,uncontrolled,regular
2165157808,name,"E 53rd St & Lex Ave, SE corner",regular
2165157808,railway,subway_entrance,regular
2166137636,name,Rice To Riches,regular
2166137636,craft,confectionery,regular
2166137636,source,Survey,regular
2166137636,cuisine,cake,regular
2166137636,smoking,no,regular
2166137636,takeaway,yes,regular
2166137636,outdoor_seating,no,regular
2172658513,highway,turning_circle,regular
2183010451,name,Bombay Cuisine,regular
2183010451,amenity,restaurant,regular
2183010451,cuisine,indian,regular
2183010484,name,Ruben's Empanadas,regular
2183010484,amenity,fast_food,regular
2183891962,name,BMW / Mini of Manhattan,regular
2183891962,shop,car,regular
2186614181,name,Hale & Hearty Soup,regular
2186614181,amenity,restaurant,regular
2192572679,name,Dram,regular
2192572679,amenity,bar,regular
2192572679,website,http://drambar.com/,regular
2192572679,street,South 4th St.,addr
2192572679,postcode,11211,addr
2192572679,housenumber,177,addr
2195218445,name,K & S Market,regular
2195218445,shop,convenience,regular
2195218445,city,New York,addr
2195218445,state,NY,addr
2195218445,street,Broadway,addr
2195218445,country,US,addr
2195218445,postcode,10025,addr
2195218445,housenumber,2477,addr
2207265863,name,Randolph Bar and Restaurant,regular
2207265863,amenity,restaurant,regular
2207265863,cuisine,tapas,regular
2211045975,power,pole,regular
2211046005,power,pole,regular
2211046097,power,pole,regular
2211046212,power,pole,regular
2211335406,power,pole,regular
2211335442,power,pole,regular
2211335486,power,pole,regular
2211335620,power,pole,regular
2211335657,power,pole,regular
2211335689,power,pole,regular
2211335803,power,pole,regular
2211335848,power,pole,regular
2211335892,power,pole,regular
2211335941,power,pole,regular
2211335980,power,pole,regular
2211336021,power,pole,regular
2211336059,power,pole,regular
2211336212,power,pole,regular
2211354780,power,pole,regular
2211383075,power,pole,regular
2211383112,power,pole,regular
2211383158,power,pole,regular
2211383195,power,pole,regular
2211383261,power,pole,regular
2211383531,power,pole,regular
2211595421,power,pole,regular
2211595884,power,pole,regular
2211970920,power,pole,regular
2211971319,power,pole,regular
2211971939,power,pole,regular
2211972525,power,pole,regular
2211972841,power,pole,regular
2211973253,power,pole,regular
2211973654,power,pole,regular
2211973877,power,pole,regular
2211974208,power,pole,regular
2211974384,power,pole,regular
2211974457,power,pole,regular
2211974537,power,pole,regular
2211974569,power,pole,regular
2211974661,power,pole,regular
2211974718,power,pole,regular
2211974748,power,pole,regular
2211974897,power,pole,regular
2211974996,power,pole,regular
2211975026,power,pole,regular
2211975056,power,pole,regular
2211975280,power,pole,regular
2211975319,power,pole,regular
2211976078,power,pole,regular
2216452868,power,pole,regular
2216452972,power,pole,regular
2216453047,power,pole,regular
2216453091,power,pole,regular
2216453222,power,pole,regular
2216453623,power,pole,regular
2216453737,power,pole,regular
2216453919,power,pole,regular
2216454264,power,pole,regular
2216862586,power,pole,regular
2216863238,power,pole,regular
2216863498,power,pole,regular
2216863904,power,pole,regular
2216864436,power,pole,regular
2217041271,power,pole,regular
2217041333,power,pole,regular
2217041399,power,pole,regular
2238282386,highway,crossing,regular
2238282386,crossing,zebra,regular
2240575630,railway,buffer_stop,regular
2256459517,highway,crossing,regular
2256529696,highway,crossing,regular
2256529815,highway,crossing,regular
2256585798,highway,stop,regular
2259020178,name,The Quays,regular
2259020178,amenity,bar,regular
2259029908,name,Eastern White Pine,regular
2259029908,natural,tree,regular
2269588718,name,Evelyn G. Rafter and Associates Realty,regular
2269588718,building,office,regular
2269588718,street,Lemoine Avenue,addr
2269588718,housenumber,1561,addr
2270148638,name,Sam and Frieda Spierer Religious School,regular
2270148638,amenity,place_of_worship,regular
2270148638,religion,jewish,regular
2270766960,name,Silver Pond,regular
2270766960,amenity,restaurant,regular
2270766960,cuisine,chinese,regular
2274108401,name,Big Tree Bottles,regular
2274108401,shop,alcohol,regular
2274108401,website,bigtreebottles.com,regular
2274108401,city,Brooklyn,addr
2274108401,state,NY,addr
2274108401,street,Bogart Street,addr
2274108401,country,US,addr
2274108401,postcode,11206,addr
2274507677,amenity,pharmacy,regular
2275495199,name,The Turkey's Nest,regular
2275495199,amenity,bar,regular
2275495199,street,Bedford Avenue,addr
2275495199,postcode,11249,addr
2275495199,housenumber,94,addr
2275827355,name,Wines Liquors,regular
2275827355,shop,alcohol,regular
2279017953,name,Cascabel Taqueria,regular
2279017953,amenity,restaurant,regular
2279017953,cuisine,mexican,regular
2279017953,website,http://www.nyctacos.com/,regular
2279017953,city,New York,addr
2279017953,state,NY,addr
2279017953,street,Broadway,addr
2279017953,country,US,addr
2279017953,postcode,10025,addr
2279017953,opening_hours,Mo-Su 11:00-24:00,regular
2279017953,housenumber,2799,addr
2279536009,name,Bait and Hook,regular
